year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error,binary_test,sentiment_score,rough_score
2006,tt0400717,Open Season,notalk,notalk,FAIL,85000000,85105259,189901703,2006FAIL,98242689,98364347,219487695,2,2,0400717,"boog, a domesticated 900lb. grizzly bear finds himself stranded in the woods 3 days before open season. forced to rely on elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",PG,TRUE,English,USA,"Steve Bencich (screenplay), Ron J. Friedman (screenplay), Nat Mauldin (screenplay), Jill Culton (screen story), Anthony Stacchi (screen story), Steve Moore (original story), John B. Carls (original story), Sam Harper (additional story material), Dan Wilson (additional story material), David Gilbreth (additional story material)",49,6.2,"Roger Allers, Jill Culton, Anthony Stacchi",29 Sep 2006,"Martin Lawrence, Ashton Kutcher, Gary Sinise, Debra Messing","Animation, Adventure, Comedy",1 win & 8 nominations.,83 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQwOTg2MjU0OV5BMl5BanBnXkFtZTcwMzIzNTQzMQ@@._V1_SX300.jpg,48981,NA,0,-1,1
2006,tt0396171,Perfume: The Story of a Murderer,ok,ok,PASS,63700000,2223293,133603463,2006PASS,73624227,2569674,154418394,2,2,0396171,"jean-baptiste grenouille, born with a superior olfactory sense, creates the world's finest perfume. his work, however, takes a dark turn as he searches for the ultimate scent.",R,TRUE,English,"Germany, France, Spain, USA","Andrew Birkin (screenplay), Bernd Eichinger (screenplay), Tom Tykwer (screenplay), Patrick Süskind (novel)",56,7.5,Tom Tykwer,05 Jan 2007,"Ben Whishaw, Francesc Albiol, Gonzalo Cunill, Roger Salvany","Crime, Drama, Fantasy",12 wins & 13 nominations.,147 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI0NjUyMTk3Nl5BMl5BanBnXkFtZTcwOTA5MzkzMQ@@._V1_SX300.jpg,149874,NA,1,2,1
2006,tt0409182,Poseidon,men,men,FAIL,160000000,60674817,181674817,2006FAIL,184927415,70127732,209979090,2,2,0409182,"on new year's eve, the luxury ocean liner, poseidon, capsizes after being swamped by a rogue wave. the survivors are left to fight for survival as they attempt to escape the sinking ship.",PG-13,TRUE,"English, Spanish",USA,"Mark Protosevich (screenplay), Paul Gallico (novel)",50,5.6,Wolfgang Petersen,12 May 2006,"Josh Lucas, Kurt Russell, Jacinda Barrett, Richard Dreyfuss","Action, Adventure, Drama",Nominated for 1 Oscar. Another 5 nominations.,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIwOTMwODM2Nl5BMl5BanBnXkFtZTYwMDY5NjU3._V1_SX300.jpg,69675,NA,0,-2,-1
2006,tt0439289,Running with Scissors,ok,ok,PASS,12000000,6860000,8706701,2006PASS,13869556,7928763,10063173,2,2,0439289,"young augusten burroughs absorbs experiences that could make for a shocking memoir: the son of an alcoholic father and an unstable mother, he's handed off to his mother's therapist, dr. finch, and spends his adolescent years as a member of finch's bizarre extended family.",R,TRUE,English,USA,"Ryan Murphy (screenplay), Augusten Burroughs (book)",52,6.2,Ryan Murphy,27 Oct 2006,"Annette Bening, Brian Cox, Joseph Fiennes, Evan Rachel Wood","Comedy, Drama",Nominated for 1 Golden Globe. Another 2 wins & 3 nominations.,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIwOTU2NjE0N15BMl5BanBnXkFtZTcwMTg2MDUzMQ@@._V1_SX300.jpg,18296,NA,1,-6,-3
2006,tt0384537,Silent Hill,ok,ok,PASS,50000000,46982632,99982632,2006PASS,57789817,54302354,115559561,2,2,0384537,"a woman goes in search for her daughter, within the confines of a strange, desolate town called silent hill. based on the video game.",R,TRUE,English,"Canada, France, Japan, USA",Roger Avary,30,6.6,Christophe Gans,21 Apr 2006,"Radha Mitchell, Sean Bean, Laurie Holden, Deborah Kara Unger","Horror, Mystery",8 nominations.,125 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI4NzQ3NTgxNV5BMl5BanBnXkFtZTcwMTMwOTIzMQ@@._V1_SX300.jpg,133393,NA,1,-1,-1
2006,tt0417148,Snakes on a Plane,ok,ok,PASS,33000000,34020814,62020814,2006PASS,38141279,39321133,71683430,2,2,0417148,"an fbi agent takes on a plane full of deadly and poisonous snakes, deliberately released to kill a witness being flown from honolulu to los angeles to testify against a mob boss.",R,TRUE,English,"Germany, USA, Canada","John Heffernan (screenplay), Sebastian Gutierrez (screenplay), David Dalessandro (story), John Heffernan (story)",58,5.7,David R. Ellis,18 Aug 2006,"Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard","Action, Thriller",1 win & 6 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE0NzI3MjkxM15BMl5BanBnXkFtZTcwNjEzODIzMQ@@._V1_SX300.jpg,102897,NA,1,-3,-3
2006,tt0405336,Southland Tales,ok,ok,PASS,17000000,275380,364607,2006PASS,19648538,318283,421411,2,2,0405336,"southland tales is an ensemble piece set in the futuristic landscape of los angeles on july 4, 2008, as it stands on the brink of social, economic and environmental disaster. boxer santaros...",R,TRUE,English,"France, Germany, USA",Richard Kelly,44,5.5,Richard Kelly,07 Dec 2007,"Carlos Amezcua, Curtis Armstrong, Robert Benz, Todd Berger","Comedy, Drama, Sci-Fi",2 nominations.,145 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgzNzgyMTI0MV5BMl5BanBnXkFtZTcwMzg3OTI1MQ@@._V1_SX300.jpg,29562,NA,1,-2,0
2006,tt0430634,Stick It,ok,ok,PASS,20000000,26910736,30399714,2006PASS,23115927,31103330,35135878,2,2,0430634,"after a run-in with the law, haley graham (missy peregrym) is forced to return to the world from which she fled some years ago. enrolled in an elite gymnastics program run by the legendary burt vickerman (jeff bridges), haley's rebellious attitude gives way to something that just might be called team spirit.",PG-13,TRUE,English,"Germany, USA",Jessica Bendinger,53,6.3,Jessica Bendinger,28 Apr 2006,"Jeff Bridges, Missy Peregrym, Vanessa Lengies, Nikki SooHoo","Comedy, Drama, Sport",N/A,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI1MDAzMDgzMF5BMl5BanBnXkFtZTcwNzc1ODQzMQ@@._V1_SX300.jpg,18175,NA,1,0,1
2006,tt0420223,Stranger Than Fiction,ok,ok,PASS,30000000,40435190,45235190,2006PASS,34673890,46734845,52282667,2,2,0420223,"an irs auditor suddenly finds himself the subject of narration only he can hear: narration that begins to affect his entire life, from his work, to his love-interest, to his death.",PG-13,TRUE,English,USA,Zach Helm,67,7.7,Marc Forster,10 Nov 2006,"Will Ferrell, William Dick, Guy Massey, Martha Espinoza","Comedy, Drama, Fantasy",Nominated for 1 Golden Globe. Another 3 wins & 11 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY5MjA3MTY2Ml5BMl5BanBnXkFtZTcwNTMzNzYzMw@@._V1_SX300.jpg,158488,NA,1,1,0
2006,tt0348150,Superman Returns,notalk,notalk,FAIL,232000000,200120000,390874000,2006FAIL,268144752,231297965,451770741,2,2,0348150,"after a long visit to the lost remains of the planet krypton, the man of steel returns to earth to become the people's savior once again and reclaim the love of lois lane.",PG-13,TRUE,"English, German, French",USA,"Michael Dougherty (screenplay), Dan Harris (screenplay), Bryan Singer (story), Michael Dougherty (story), Dan Harris (story), Jerry Siegel (characters), Joe Shuster (characters)",72,6.2,Bryan Singer,28 Jun 2006,"Brandon Routh, Kate Bosworth, Kevin Spacey, James Marsden","Action, Adventure, Fantasy",Nominated for 1 Oscar. Another 10 wins & 22 nominations.,154 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU3NzA5MjI0Nl5BMl5BanBnXkFtZTcwMTEwNzMzMQ@@._V1_SX300.jpg,205733,NA,0,0,2
2006,tt0429589,The Ant Bully,men,men,FAIL,45000000,28142535,49610898,2006FAIL,52010836,32527039,57340095,2,2,0429589,"after lucas nickle floods an ant colony with his watergun, he's magically shrunken down to insect size and sentenced to hard labor in the ruins.",PG,TRUE,English,USA,"John A. Davis, John Nickle (book)",59,5.9,John A. Davis,28 Jul 2006,"Julia Roberts, Nicolas Cage, Meryl Streep, Paul Giamatti","Animation, Adventure, Comedy",1 win & 3 nominations.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE2OTYwMzQzNl5BMl5BanBnXkFtZTcwNDM1MjMzMQ@@._V1_SX300.jpg,24802,NA,0,-5,-2
2006,tt0382625,The Da Vinci Code,notalk,notalk,FAIL,125000000,217536138,767820459,2006FAIL,144474543,251427474,887444081,2,2,0382625,a murder inside the louvre and clues in da vinci paintings lead to the discovery of a religious mystery protected by a secret society for two thousand years -- which could shake the foundations of christianity.,PG-13,TRUE,"English, French, Latin, Spanish","USA, Malta, France, UK","Akiva Goldsman (screenplay), Dan Brown (novel)",46,6.5,Ron Howard,19 May 2006,"Tom Hanks, Audrey Tautou, Ian McKellen, Jean Reno","Mystery, Thriller",Nominated for 1 Golden Globe. Another 1 win & 16 nominations.,149 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIxMjQyMTc3Nl5BMl5BanBnXkFtZTcwMTA1MDUzMw@@._V1_SX300.jpg,237427,NA,0,-1,-2
2006,tt0783238,The Dead Girl,ok,ok,PASS,3300000,19875,19875,2006PASS,3814128,22971,22971,2,2,0783238,the clues to a young woman's death come together as the lives of seemingly unrelated people begin to intersect.,R,TRUE,English,USA,Karen Moncrieff,65,6.8,Karen Moncrieff,26 Apr 2007,"Toni Collette, Piper Laurie, Donnie Smith, Michael Raysses","Drama, Mystery, Thriller",2 wins & 4 nominations.,85 min,movie,http://ia.media-imdb.com/images/M/MV5BNzE4MDYzMzg3MF5BMl5BanBnXkFtZTcwNDU2ODA0MQ@@._V1_SX300.jpg,10463,NA,1,-2,-1
2006,tt0407887,The Departed,notalk,notalk,FAIL,90000000,133311000,290539042,2006FAIL,104021671,154080367,335803963,2,2,0407887,"an undercover state cop who has infiltrated an irish gang and a mole in the police force working for the same mob race to track down and identify each other before being exposed to the enemy, after both sides realize their outfit has a rat.",R,TRUE,"English, Cantonese","USA, Hong Kong","William Monahan (screenplay), Alan Mak, Felix Chong",86,8.5,Martin Scorsese,06 Oct 2006,"Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg","Crime, Drama, Thriller",Won 4 Oscars. Another 64 wins & 63 nominations.,151 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_SX300.jpg,597745,NA,0,-3,-1
2006,tt0458352,The Devil Wears Prada,ok,ok,PASS,35000000,124740460,326551094,2006PASS,40452872,144174568,377426561,2,2,0458352,"a naive young woman comes to new york and scores a job as the assistant to one of the city's biggest magazine editors, the ruthless and cynical miranda priestly.",PG-13,TRUE,"English, French",USA,"Aline Brosh McKenna (screenplay), Lauren Weisberger (novel)",62,6.8,David Frankel,30 Jun 2006,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci","Comedy, Drama, Romance",Nominated for 2 Oscars. Another 14 wins & 28 nominations.,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMyNjk4Njc3NV5BMl5BanBnXkFtZTcwNDkyMTEzMw@@._V1_SX300.jpg,201103,NA,1,-4,-3
2006,tt0414993,The Fountain,dubious,dubious,FAIL,35000000,10144010,15461638,2006FAIL,40452872,11724410,17870505,2,2,0414993,"spanning three parallel stories over a millennium, 'the fountain' is a story of love, death, spirituality, and the fragility of our existence in this world.",PG-13,TRUE,"English, Maya","USA, Canada","Darren Aronofsky (screenplay), Darren Aronofsky (story), Ari Handel (story)",51,7.4,Darren Aronofsky,22 Nov 2006,"Hugh Jackman, Rachel Weisz, Ellen Burstyn, Mark Margolis","Drama, Romance, Sci-Fi",Nominated for 1 Golden Globe. Another 6 wins & 16 nominations.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU5OTczMTcxMV5BMl5BanBnXkFtZTcwNDg3MTEzMw@@._V1_SX300.jpg,155096,NA,0,1,0
2006,tt0433386,The Grudge 2,ok,ok,PASS,20000000,39143839,70743839,2006PASS,23115927,45242306,81765471,2,2,0433386,"in tokyo, a young woman (tamblyn) is exposed to the same mysterious curse that afflicted her sister (gellar). the supernatural force, which fills a person with rage before spreading to its next victim, brings together a group of previously unrelated people who attempt to unlock its secret to save their lives.",PG-13,TRUE,"English, Japanese","USA, Japan","Stephen Susco, Takashi Shimizu (film ""Ju-On: The Grudge"")",33,4.9,Takashi Shimizu,13 Oct 2006,"Sarah Michelle Gellar, Amber Tamblyn, Arielle Kebbel, Takako Fuji","Horror, Thriller",2 nominations.,102 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE3NDIxMDc2MF5BMl5BanBnXkFtZTcwMTg2MTkzMQ@@._V1_SX300.jpg,30467,NA,1,-6,-3
2006,tt0464049,The History Boys,notalk,notalk,FAIL,3700000,2730296,13425589,2006FAIL,4276446,3155666,15517247,2,2,0464049,"an unruly class of gifted and charming teenage boys are taught by two eccentric and innovative teachers, as their headmaster pushes for them all to get accepted into oxford or cambridge.",R,TRUE,English,UK,"Alan Bennett (screenplay), Alan Bennett (play)",74,6.8,Nicholas Hytner,13 Oct 2006,"Samuel Anderson, James Corden, Stephen Campbell Moore, Richard Griffiths","Comedy, Drama",Nominated for 2 BAFTA Film Awards. Another 2 wins & 11 nominations.,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ3NTMxMzY5MF5BMl5BanBnXkFtZTcwMzY4OTQ0MQ@@._V1_SX300.jpg,15237,NA,0,6,1
2006,tt0457939,The Holiday,ok-disagree,ok,PASS,85000000,63280000,205190324,2006PASS,98242689,73138793,237158227,2,2,0457939,"two women troubled with guy-problems swap homes in each other's countries, where they each meet a local guy and fall in love.",PG-13,TRUE,English,USA,Nancy Meyers,52,6.9,Nancy Meyers,08 Dec 2006,"Cameron Diaz, Kate Winslet, Jude Law, Jack Black","Comedy, Romance",1 win & 5 nominations.,138 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM2MzEyNDkxNF5BMl5BanBnXkFtZTcwODE5NjkzMQ@@._V1_SX300.jpg,137228,NA,1,1,-1
2006,tt0468492,The Host,ok,ok,PASS,50000000,26623701,58188384,2006PASS,57789817,30771576,67253922,2,2,0468492,a monster emerges from seoul's han river and focuses its attention on attacking people. one victim's loving family does what it can to rescue her from its clutches.,R,TRUE,"Korean, English",South Korea,"Joon-ho Bong (screenplay), Won-jun Ha (screenplay), Chul-hyun Baek (screenplay)",85,7,Joon-ho Bong,27 Jul 2006,"Kang-ho Song, Hie-bong Byeon, Hae-il Park, Doona Bae","Action, Horror, Sci-Fi",19 wins & 13 nominations.,119 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyNTk4NzAyMF5BMl5BanBnXkFtZTcwMTM2ODE0MQ@@._V1_SX300.jpg,53186,NA,1,3,0
2006,tt0443543,The Illusionist,nowomen,nowomen,FAIL,16500000,39868642,83792062,2006FAIL,19070640,46080031,96846559,2,2,0443543,"in turn-of-the-century vienna, a magician uses his abilities to secure the love of a woman far above his social standing.",PG-13,TRUE,English,"USA, Czech Republic","Neil Burger (screenplay), Steven Millhauser (short story ""Eisenheim the Illusionist"")",68,7.6,Neil Burger,01 Sep 2006,"Edward Norton, Paul Giamatti, Jessica Biel, Rufus Sewell","Drama, Mystery, Romance",Nominated for 1 Oscar. Another 6 wins & 8 nominations.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM1MjQyMDkzN15BMl5BanBnXkFtZTcwNzAyNTQzMQ@@._V1_SX300.jpg,225088,NA,0,9,4
2006,tt0410297,The Lake House,dubious,dubious,FAIL,40000000,52330111,114830111,2006FAIL,46231854,60482951,132720223,2,2,0410297,"a lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. they must try to unravel the mystery behind their extraordinary romance before it's too late.",PG,TRUE,English,"USA, Australia","David Auburn (screenplay), Eun-Jeong Kim (motion picture ""Siworae""), Ji-na Yeo (motion picture ""Siworae"")",52,6.8,Alejandro Agresti,16 Jun 2006,"Keanu Reeves, Sandra Bullock, Christopher Plummer, Ebon Moss-Bachrach","Drama, Fantasy, Romance",2 wins & 1 nomination.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYxMTgxNDI3MV5BMl5BanBnXkFtZTcwMzIxMTIzMw@@._V1_SX300.jpg,91915,NA,0,1,-3
2006,tt0446755,The Painted Veil,dubious,dubious,FAIL,19400000,8060487,15118795,2006FAIL,22422449,9316281,17474248,2,2,0446755,"a british medical doctor fights a cholera outbreak in a small chinese village, while also being trapped at home in a loveless marriage to an unfaithful wife.",PG-13,TRUE,"Mandarin, English, French","China, USA, Canada","Ron Nyswaner (screenplay), W. Somerset Maugham (novel)",69,7.5,John Curran,19 Jan 2007,"Catherine An, Bin Li, Bin Wu, Alan David","Drama, Romance",Won 1 Golden Globe. Another 7 wins & 3 nominations.,125 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMzODg4MjU4OF5BMl5BanBnXkFtZTYwNDAzNTU3._V1_SX300.jpg,64691,NA,0,-2,-4
2006,tt0454921,The Pursuit of Happyness,nowomen-disagree,nowomen,FAIL,55000000,162586036,307325633,2006FAIL,63568799,187916346,355205844,2,2,0454921,a struggling salesman takes custody of his son as he's poised to begin a life-changing professional endeavor.,PG-13,TRUE,"English, Cantonese",USA,Steve Conrad,64,7.9,Gabriele Muccino,15 Dec 2006,"Will Smith, Jaden Smith, Thandie Newton, Brian Howe","Biography, Drama",Nominated for 1 Oscar. Another 11 wins & 18 nominations.,117 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ5NjQ0NDI3NF5BMl5BanBnXkFtZTcwNDI0MjEzMw@@._V1_SX300.jpg,245551,NA,0,-4,0
2006,tt0436697,The Queen,dubious-disagree,dubious,FAIL,15000000,56441711,128885873,2006FAIL,17336945,65235123,148965821,2,2,0436697,"after the death of princess diana, hm queen elizabeth ii struggles with her reaction to a sequence of events nobody could have predicted.",PG-13,TRUE,"English, German, French","UK, USA, France, Italy",Peter Morgan,91,7.4,Stephen Frears,15 Sep 2006,"Helen Mirren, James Cromwell, Alex Jennings, Roger Allam","Biography, Drama",Won 1 Oscar. Another 64 wins & 59 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ3NTMxODg1Ml5BMl5BanBnXkFtZTcwMjEyMjczMQ@@._V1_SX300.jpg,69213,NA,0,-4,-2
2006,tt0370032,Ultraviolet,notalk,notalk,FAIL,30000000,18522064,20722064,2006FAIL,34673890,21407734,23950486,2,2,0370032,"a beautiful hemophage infected with a virus that gives her superhuman powers has to protect a boy in a futuristic world, who is thought to be carrying antigens that would destroy all hemophages.",PG-13,TRUE,"English, Vietnamese",USA,Kurt Wimmer,18,4.4,Kurt Wimmer,03 Mar 2006,"Milla Jovovich, Cameron Bright, Nick Chinlund, Sebastien Andrieu","Action, Sci-Fi",N/A,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA3MzI1MTk3M15BMl5BanBnXkFtZTcwODY5MzIzMQ@@._V1_SX300.jpg,61417,NA,0,-1,0
2006,tt0441909,Volver,ok,ok,PASS,9400000,12899867,85599867,2006PASS,10864486,14909619,98936014,2,2,0441909,"after her death, a mother returns to her home town in order to fix the situations she couldn't resolve during her life.",R,TRUE,Spanish,Spain,Pedro Almodóvar,84,7.6,Pedro Almodóvar,26 Jan 2007,"Penélope Cruz, Carmen Maura, Lola Dueñas, Blanca Portillo","Comedy, Crime, Drama",Nominated for 1 Oscar. Another 55 wins & 53 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA0NTUxMjY1OV5BMl5BanBnXkFtZTcwNjI2OTMzMQ@@._V1_SX300.jpg,62227,NA,1,0,-1
2006,tt0758794,We Are Marshall,notalk,notalk,FAIL,65000000,43545364,43545364,2006FAIL,75126763,50329573,50329573,2,2,0758794,"when a plane crash claims the lives of members of the marshall university football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive.",PG,TRUE,English,USA,"Jamie Linden (screenplay), Cory Helms (story), Jamie Linden (story)",53,7.1,McG,22 Dec 2006,"Matthew McConaughey, Matthew Fox, Anthony Mackie, David Strathairn","Drama, Sport",1 nomination.,131 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQwNDczNTg5MF5BMl5BanBnXkFtZTcwNDMwMzEzMw@@._V1_SX300.jpg,34889,NA,0,1,0
2006,tt0455857,When a Stranger Calls,ok,ok,PASS,15000000,47860214,66944472,2006PASS,17336945,55316660,77374176,2,2,0455857,"during an otherwise routine babysitting gig, a high-school student is harassed by an increasingly threatening prank caller.",PG-13,TRUE,English,USA,"Jake Wade Wall (screenplay), Steve Feke, Fred Walton",27,4.9,Simon West,03 Feb 2006,"Camilla Belle, Tommy Flanagan, Katie Cassidy, Tessa Thompson","Horror, Thriller",1 nomination.,87 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU4NDk0NjExNF5BMl5BanBnXkFtZTcwNDIyMDIzMQ@@._V1_SX300.jpg,28746,NA,1,-2,-2
