...1,id,year,imdbid,rating,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Documentary,Short,Animation,Sport,Action,Comedy,Romance,NA,Western,Music,History,Horror,Family,Fantasy,Drama,Crime,Adventure,Biography,Mystery,Sci-Fi,War,Thriller,Musical,Film-Noir,Adult,Talk-Show,News,binary
4692,5976,2004,420332,3,tt0420332,movie,Veer-Zaara,Veer-Zaara,0,2004,\N,192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,1
4693,5988,2004,367110,3,tt0367110,movie,Swades,"Swades: We, the People",0,2004,\N,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,1
4694,6008,2004,364751,3,tt0364751,movie,Without a Paddle,Without a Paddle,0,2004,\N,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,NA,1
4695,6070,2004,431340,3,tt0431340,tvMovie,Puppet Master vs Demonic Toys,Puppet Master vs Demonic Toys,0,2004,\N,88,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4696,6077,2004,318403,1,tt0318403,video,The Lion King 1½,The Lion King 1½,0,2004,\N,77,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
4697,6257,2004,304377,3,tt0304377,movie,Mango Kiss,Mango Kiss,0,2004,\N,84,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4698,6312,2004,426955,3,tt0426955,video,Barbie as The Princess and the Pauper,Barbie as the Princess and the Pauper,0,2004,\N,85,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4699,6700,2004,337697,1,tt0337697,movie,The Prince and Me,The Prince & Me,0,2004,\N,111,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4700,6739,2004,459175,3,tt0459175,movie,All the Ships at Sea,All the Ships at Sea,0,2004,\N,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4701,6748,2004,411705,0,tt0411705,movie,9 Songs,9 Songs,0,2004,\N,71,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4702,6842,2004,348593,1,tt0348593,movie,The Door in the Floor,The Door in the Floor,0,2004,\N,111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4703,6907,2004,476680,3,tt0476680,movie,Naruto the Movie: Ninja Clash in the Land of Snow,Gekijô-ban Naruto: Daikatsugeki! Yukihime ninpôchô dattebayo!!,0,2004,\N,82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
4704,6923,2004,369702,3,tt0369702,movie,The Sea Inside,Mar adentro,0,2004,\N,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1
4705,7119,2004,419677,1,tt0419677,movie,Dead Man's Shoes,Dead Man's Shoes,0,2004,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,NA,NA,0
4706,7145,2004,364961,1,tt0364961,movie,The Assassination of Richard Nixon,The Assassination of Richard Nixon,0,2004,\N,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,NA,NA,0
4707,7234,2004,390450,3,tt0390450,movie,Blessed,Blessed,0,2004,\N,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,1
4708,7206,2004,403703,0,tt0403703,movie,Yu-Gi-Oh!: The Movie - Pyramid of Light,Yu-Gi-Oh! The Movie,0,2004,\N,100,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
4709,7342,2004,374180,2,tt0374180,movie,Romasanta: The Werewolf Hunt,Romasanta,0,2004,\N,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4710,7471,2004,368658,2,tt0368658,movie,Stage Beauty,Stage Beauty,0,2004,\N,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4711,7478,2004,345950,3,tt0345950,movie,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie,0,2004,\N,87,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
4712,7602,2004,368975,3,tt0368975,movie,Sleepover,Sleepover,0,2004,\N,89,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4713,7612,2004,328400,0,tt0328400,tvMovie,A Separate Peace,A Separate Peace,0,2004,\N,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,0
4714,7617,2004,384369,1,tt0384369,movie,Before the Fall,Napola - Elite für den Führer,0,2004,\N,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,0
4715,7639,2004,372334,1,tt0372334,movie,House of D,House of D,0,2004,\N,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4716,7648,2004,297284,1,tt0297284,movie,Mindhunters,Mindhunters,0,2004,\N,106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,0
4717,7653,2004,317042,1,tt0317042,movie,One Point O,One Point O,0,2004,\N,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,0
4718,7668,2004,338096,3,tt0338096,movie,Dirty Dancing: Havana Nights,Dirty Dancing: Havana Nights,0,2004,\N,86,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4719,7790,2004,330793,1,tt0330793,movie,The Punisher,The Punisher,0,2004,\N,124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0
4720,7926,2004,359013,3,tt0359013,movie,Blade: Trinity,Blade: Trinity,0,2004,\N,113,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,1
4721,7944,2004,408777,3,tt0408777,movie,The Edukators,Die fetten Jahre sind vorbei,0,2004,\N,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4722,8132,2004,335345,3,tt0335345,movie,The Passion of the Christ,The Passion of the Christ,0,2004,\N,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4723,8545,2004,370919,0,tt0370919,movie,Hungarian Vagabond,Magyar vándor,0,2004,\N,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
4724,8546,2004,379071,2,tt0379071,movie,Stop Mom Teresa!,Állítsátok meg Terézanyut!,0,2004,\N,127,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4725,8680,2004,349260,3,tt0349260,movie,In My Country,Country of My Skull,0,2004,\N,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4726,8610,2004,415855,3,tt0415855,movie,Hotel,Hotel,0,2004,\N,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,1
4727,8888,2004,330588,1,tt0330588,video,MXP: Most Xtreme Primate,MXP: Most Xtreme Primate,0,2004,\N,87,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4728,8959,2004,410696,3,tt0410696,tvMovie,Stuck in the Suburbs,Stuck in the Suburbs,0,2004,\N,76,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4729,9120,2004,367085,3,tt0367085,movie,Soul Plane,Soul Plane,0,2004,\N,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4730,9191,2004,435286,1,tt0435286,movie,Pokémon the Movie: Destiny Deoxys,Gekijôban Poketto Monsutâ Adobansu Jenerêshon: Rekkû no hômonsha Deokishisu,0,2004,\N,98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
4731,9323,2004,351977,1,tt0351977,movie,Walking Tall,Walking Tall,0,2004,\N,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0
4732,9363,2004,360779,3,tt0360779,movie,Marseille,Marseille,0,2004,\N,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4733,9425,2004,384116,2,tt0384116,movie,G.O.R.A.,G.O.R.A.,0,2004,\N,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0
4734,9480,2004,361467,3,tt0361467,movie,Confessions of a Teenage Drama Queen,Confessions of a Teenage Drama Queen,0,2004,\N,89,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4735,9509,2004,372832,3,tt0372832,tvMovie,Skeleton Man,Skeleton Man,0,2004,\N,95,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1
4736,9527,2004,356150,1,tt0356150,movie,EuroTrip,EuroTrip,0,2004,\N,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4737,9685,2004,421051,1,tt0421051,movie,Daniel the Wizard,Daniel der Zauberer,0,2004,\N,81,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0
4738,9960,2004,459449,2,tt0459449,movie,M. Kumaran S/O Mahalakshmi,M. Kumaran S/O Mahalakshmi,0,2004,\N,166,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4739,10362,2004,334541,3,tt0334541,video,Tremors 4: The Legend Begins,Tremors 4: The Legend Begins,0,2004,\N,101,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
4740,10383,2004,167456,3,tt0167456,movie,Thunderbirds,Thunderbirds,0,2004,\N,95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
4741,10602,2004,439533,3,tt0439533,movie,Dead Leaves,Deddo ribusu,0,2004,\N,55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
4742,10636,2004,435434,3,tt0435434,movie,Swing Girls,Suwingu gâruzu,0,2004,\N,105,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4743,10736,2004,356634,0,tt0356634,movie,Garfield: The Movie,Garfield: The Movie,0,2004,\N,80,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
4744,10744,2004,423849,3,tt0423849,video,Balto III: Wings of Change,Balto III: Wings of Change,0,2004,\N,76,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
4745,10865,2004,318462,1,tt0318462,movie,The Motorcycle Diaries,Diarios de motocicleta,0,2004,\N,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,NA,NA,0
4746,10895,2004,395169,2,tt0395169,movie,Hotel Rwanda,Hotel Rwanda,0,2004,\N,121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,0
4747,10959,2004,365957,3,tt0365957,movie,You Got Served,You Got Served,0,2004,\N,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4748,11061,2004,387575,3,tt0387575,movie,Seed of Chucky,Seed of Chucky,0,2004,\N,87,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1
4749,21,2005,425357,3,tt0425357,movie,The Pleasure Drivers,The Pleasure Drivers,0,2006,\N,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,NA,NA,1
4750,23,2005,448179,3,tt0448179,video,Wild Things: Diamonds in the Rough,Wild Things: Diamonds in the Rough,0,2005,\N,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,NA,NA,1
4751,40,2005,372784,1,tt0372784,movie,Batman Begins,Batman Begins,0,2005,\N,140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0
4752,67,2005,401792,3,tt0401792,movie,Sin City,Sin City,0,2005,\N,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1
4753,76,2005,371724,1,tt0371724,movie,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy,0,2005,\N,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0
4754,89,2005,434409,3,tt0434409,movie,V for Vendetta,V for Vendetta,0,2005,\N,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1
4755,99,2005,358082,1,tt0358082,movie,Robots,Robots,0,2005,\N,91,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
4756,168,2005,358273,3,tt0358273,movie,Walk the Line,Walk the Line,0,2005,\N,136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1
4757,204,2005,379786,3,tt0379786,movie,Serenity,Serenity,0,2005,\N,119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,1
4758,218,2005,398712,3,tt0398712,movie,Assault on Precinct 13,Assault on Precinct 13,0,2005,\N,109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,1
4759,229,2005,373469,1,tt0373469,movie,Kiss Kiss Bang Bang,Kiss Kiss Bang Bang,0,2005,\N,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,NA,0
4760,250,2005,418763,0,tt0418763,movie,Jarhead,Jarhead,0,2005,\N,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,NA,NA,0
4761,262,2005,407265,3,tt0407265,movie,Transamerica,Transamerica,0,2005,\N,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,1
4762,328,2005,400497,3,tt0400497,movie,Herbie Fully Loaded,Herbie Fully Loaded,0,2005,\N,101,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
4763,330,2005,424205,0,tt0424205,movie,Merry Christmas,Joyeux Noël,0,2005,\N,116,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4764,364,2005,418773,3,tt0418773,movie,Junebug,Junebug,0,2005,\N,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4765,378,2005,331933,3,tt0331933,movie,Man of the House,Man of the House,0,2005,\N,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,1
4766,379,2005,435625,3,tt0435625,movie,The Descent,The Descent,0,2005,\N,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,1
4767,414,2005,427944,1,tt0427944,movie,Thank You for Smoking,Thank You for Smoking,0,2005,\N,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4768,415,2005,424136,3,tt0424136,movie,Hard Candy,Hard Candy,0,2005,\N,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,1
4769,420,2005,433383,1,tt0433383,movie,"Good Night, and Good Luck.","Good Night, and Good Luck.",0,2005,\N,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,0
4770,461,2005,382077,3,tt0382077,movie,Hide and Seek,Hide and Seek,0,2005,\N,101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,1
4771,517,2005,399201,3,tt0399201,movie,The Island,The Island,0,2005,\N,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,1
4772,561,2005,393109,1,tt0393109,movie,Brick,Brick,0,2005,\N,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,NA,NA,0
4773,604,2005,435623,0,tt0435623,movie,Conversations with Other Women,Conversations with Other Women,0,2005,\N,84,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4774,674,2005,121766,1,tt0121766,movie,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,0,2005,\N,140,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
4775,685,2005,240200,3,tt0240200,movie,Water,Water,0,2005,\N,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4776,706,2005,360717,0,tt0360717,movie,King Kong,King Kong,0,2005,\N,187,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
4777,719,2005,421994,3,tt0421994,movie,Imagine Me & You,Imagine Me & You,0,2005,\N,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4778,735,2005,451094,3,tt0451094,movie,Lady Vengeance,Chinjeolhan geumjassi,0,2005,\N,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,NA,NA,1
4779,756,2005,395972,3,tt0395972,movie,North Country,North Country,0,2005,\N,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4780,788,2005,380599,1,tt0380599,movie,Oliver Twist,Oliver Twist,0,2005,\N,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0
4781,816,2005,405422,3,tt0405422,movie,The 40-Year-Old Virgin,The 40 Year Old Virgin,0,2005,\N,116,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4782,825,2005,397101,3,tt0397101,movie,The Skeleton Key,The Skeleton Key,0,2005,\N,104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,1
4783,865,2005,412019,3,tt0412019,movie,Broken Flowers,Broken Flowers,0,2005,\N,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,1
4784,914,2005,402894,3,tt0402894,movie,Casanova,Casanova,0,2005,\N,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,1
4785,1018,2005,478160,0,tt0478160,movie,Into Great Silence,Die große Stille,0,2005,\N,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4786,1044,2005,426578,3,tt0426578,movie,Sophie Scholl: The Final Days,Sophie Scholl - Die letzten Tage,0,2005,\N,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,NA,NA,1
4787,1059,2005,386140,1,tt0386140,movie,The Legend of Zorro,The Legend of Zorro,0,2005,\N,129,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
4788,1072,2005,407304,3,tt0407304,movie,War of the Worlds,War of the Worlds,0,2005,\N,116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,1
4789,1074,2005,385307,3,tt0385307,movie,Miss Congeniality 2: Armed & Fabulous,Miss Congeniality 2: Armed & Fabulous,0,2005,\N,115,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,1
4790,1470,2005,363771,3,tt0363771,movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0,2005,\N,143,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
4791,1422,2005,417658,1,tt0417658,movie,Factotum,Factotum,0,2005,\N,94,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4792,1425,2005,432348,3,tt0432348,movie,Saw II,Saw II,0,2005,\N,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,1
4793,1275,2005,473753,0,tt0473753,movie,Angel-A,Angel-A,0,2005,\N,91,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4794,1149,2005,419706,1,tt0419706,movie,Doom,Doom,0,2005,\N,105,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0
4795,1150,2005,320661,0,tt0320661,movie,Kingdom of Heaven,Kingdom of Heaven,0,2005,\N,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,0
4796,1587,2005,422778,3,tt0422778,tvMovie,The Muppets' Wizard of Oz,The Muppets' Wizard of Oz,0,2005,\N,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
4797,1532,2005,402399,3,tt0402399,movie,The New World,The New World,0,2005,\N,135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1
4798,1496,2005,424287,3,tt0424287,movie,The Mostly Unfabulous Social Life of Ethan Green,The Mostly Unfabulous Social Life of Ethan Green,0,2005,\N,88,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4799,1390,2005,121164,3,tt0121164,movie,Corpse Bride,Corpse Bride,0,2005,\N,77,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4800,1396,2005,425123,3,tt0425123,movie,Just Like Heaven,Just Like Heaven,0,2005,\N,95,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4801,1627,2005,402022,3,tt0402022,movie,Æon Flux,Æon Flux,0,2005,\N,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,1
4802,1642,2005,387131,3,tt0387131,movie,The Constant Gardener,The Constant Gardener,0,2005,\N,129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,1
4803,1644,2005,439817,0,tt0439817,movie,The Sun,Solntse,0,2005,\N,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4804,1656,2005,388125,3,tt0388125,movie,In Her Shoes,In Her Shoes,0,2005,\N,130,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4805,1729,2005,367089,2,tt0367089,movie,The Squid and the Whale,The Squid and the Whale,0,2005,\N,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
4806,1753,2005,348333,3,tt0348333,movie,Waiting...,Waiting...,0,2005,\N,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4807,1761,2005,456912,2,tt0456912,movie,A Bittersweet Life,Dalkomhan insaeng,0,2005,\N,119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0
4808,1819,2005,405325,3,tt0405325,movie,Sky High,Sky High,0,2005,\N,100,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4809,1872,2005,366627,2,tt0366627,movie,The Jacket,The Jacket,0,2005,\N,103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,NA,NA,0
4810,1907,2005,424774,1,tt0424774,movie,The Adventures of Sharkboy and Lavagirl 3-D,The Adventures of Sharkboy and Lavagirl 3-D,0,2005,\N,93,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
4811,1913,2005,342258,1,tt0342258,movie,Unleashed,Unleashed,0,2005,\N,103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,0
4812,1922,2005,403508,3,tt0403508,movie,The Sisterhood of the Traveling Pants,The Sisterhood of the Traveling Pants,0,2005,\N,119,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4813,1951,2005,421229,3,tt0421229,movie,Mrs Palfrey at the Claremont,Mrs Palfrey at the Claremont,0,2005,\N,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
4814,2024,2005,478988,0,tt0478988,movie,The Call of Cthulhu,The Call of Cthulhu,0,2005,\N,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,0
4815,2037,2005,388795,2,tt0388795,movie,Brokeback Mountain,Brokeback Mountain,0,2005,\N,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
